################################################################################################
### CosmicWatch: The Desktop Muon Detector
### Device ID: Sylvester
### Launch time: 15:28:35 4/9/2020
### Questions? Email Spencer N. Axani (saxani@mit.edu)
### Event Time Date TimeStamp[ms] ADC1 ADC2 SiPM[mV] Temp[C] Pressure[Pa] DeadTime[us] Coincident
################################################################################################
1	16:28:35	4/9/2020 	9	295.81	6.24	9.24	25.21	101356.77	5521	0	
2	16:28:35	4/9/2020 	17	759.51	110.05	26.15	25.21	101356.77	5936	0	
3	16:28:35	4/9/2020 	19	255.38	6.08	8.53	25.21	101356.77	1874	0	
4	16:28:35	4/9/2020 	28	598.40	11.04	17.70	25.21	101356.77	1872	0	
5	16:28:35	4/9/2020 	36	669.93	32.81	20.64	25.21	101356.77	2056	0	
6	16:28:35	4/9/2020 	49	583.07	9.39	17.14	25.21	101356.77	1873	0	
7	16:28:35	4/9/2020 	62	657.79	26.65	20.08	25.21	101356.77	1874	0	
8	16:28:35	4/9/2020 	69	666.68	36.02	20.49	25.21	101356.77	1874	0	
9	16:28:35	4/9/2020 	73	626.45	19.45	18.76	25.21	101356.77	1873	0	
10	16:28:35	4/9/2020 	82	253.50	6.27	8.50	25.21	101356.77	3844	0	
11	16:28:35	4/9/2020 	88	470.02	6.10	13.42	25.21	101356.77	1873	0	
12	16:28:35	4/9/2020 	99	653.68	24.81	19.90	25.21	101356.77	1873	0	
13	16:28:35	4/9/2020 	102	617.77	16.23	18.42	25.21	101356.77	1875	0	
14	16:28:35	4/9/2020 	115	573.59	8.93	16.81	25.21	101356.77	1869	0	
15	16:28:35	4/9/2020 	123	680.29	45.55	21.15	25.21	101356.77	1874	0	
16	16:28:35	4/9/2020 	124	362.80	5.98	10.57	25.21	101356.77	1874	0	
17	16:28:35	4/9/2020 	132	571.76	8.91	16.74	25.21	101356.77	3843	0	
18	16:28:35	4/9/2020 	147	804.90	172.59	30.24	25.21	101356.77	1874	0	
19	16:28:35	4/9/2020 	156	450.70	4.29	12.84	25.21	101356.77	1875	0	
20	16:28:35	4/9/2020 	165	496.36	6.79	14.24	25.21	101356.77	1871	0	
21	16:28:35	4/9/2020 	176	505.05	6.61	14.52	25.21	101356.77	1873	0	
22	16:28:35	4/9/2020 	188	652.88	24.13	19.86	25.21	101356.77	1875	0	
23	16:28:35	4/9/2020 	194	631.54	21.19	18.97	25.21	101356.77	1875	0	
24	16:28:35	4/9/2020 	200	619.75	17.80	18.50	25.21	101356.77	1875	0	
25	16:28:35	4/9/2020 	205	740.78	78.34	24.75	25.21	101356.77	3845	0	
26	16:28:35	4/9/2020 	208	541.17	7.57	15.70	25.21	101356.77	1874	0	
27	16:28:35	4/9/2020 	211	228.11	6.04	8.03	25.21	101356.77	1871	0	
28	16:28:35	4/9/2020 	219	249.15	5.93	8.42	25.21	101356.77	1875	0	
29	16:28:35	4/9/2020 	221	597.33	10.07	17.66	25.21	101356.77	1873	0	
30	16:28:35	4/9/2020 	229	442.29	6.79	12.60	25.21	101356.77	1875	0	
31	16:28:35	4/9/2020 	233	717.27	63.72	23.20	25.21	101356.77	1872	0	
32	16:28:35	4/9/2020 	237	758.30	106.50	26.06	25.21	101356.77	3844	0	
33	16:28:35	4/9/2020 	244	715.41	59.73	23.08	25.21	101356.77	1875	0	
34	16:28:35	4/9/2020 	247	312.61	6.35	9.55	25.21	101356.77	1875	0	
35	16:28:35	4/9/2020 	252	638.48	20.93	19.25	25.21	101356.77	1872	0	
36	16:28:35	4/9/2020 	255	850.71	219.02	35.37	25.21	101356.77	1874	0	
37	16:28:35	4/9/2020 	267	585.22	9.65	17.22	25.21	101356.77	1875	0	
38	16:28:35	4/9/2020 	272	451.25	6.38	12.86	25.21	101356.77	1905	0	
39	16:28:35	4/9/2020 	287	317.41	5.10	9.64	25.21	101356.77	3896	0	
40	16:28:35	4/9/2020 	290	603.94	12.04	17.90	25.21	101356.77	1872	0	
41	16:28:35	4/9/2020 	304	619.03	13.02	18.47	25.21	101356.77	2257	0	
42	16:28:35	4/9/2020 	313	350.79		10.30	25.21	101356.77	1875	0	
43	16:28:35	4/9/2020 	330	590.03	10.80	17.39	25.21	101356.77	1859	0	
44	16:28:35	4/9/2020 	333	363.92	6.30	10.59	25.21	101356.77	1874	0	
45	16:28:36	4/9/2020 	360	357.22	6.10	10.44	25.21	101356.77	1873	0	
46	16:28:36	4/9/2020 	365	501.72	6.87	14.41	25.21	101356.77	1875	0	
47	16:28:36	4/9/2020 	373	793.81	167.91	29.15	25.21	101356.77	3841	0	
48	16:28:36	4/9/2020 	377	496.37	6.89	14.24	25.21	101356.77	1874	0	
49	16:28:36	4/9/2020 	383	637.58	21.54	19.21	25.21	101356.77	1873	0	
50	16:28:36	4/9/2020 	388	252.92	6.25	8.49	25.21	101356.77	1875	0	
51	16:28:36	4/9/2020 	392	717.03	55.40	23.18	25.21	101356.77	1873	0	
52	16:28:36	4/9/2020 	445	663.83	31.39	20.36	25.21	101356.77	1875	0	
53	16:28:36	4/9/2020 	457	783.44	156.21	28.18	25.21	101356.77	1875	0	
54	16:28:36	4/9/2020 	469	651.12	25.57	19.79	25.21	101356.77	3845	0	
55	16:28:36	4/9/2020 	482	695.18	33.30	21.92	25.21	101356.77	2303	0	
56	16:28:36	4/9/2020 	495	433.07	6.25	12.34	25.21	101356.77	1873	0	
57	16:28:36	4/9/2020 	500	650.82	24.86	19.77	25.21	101356.77	1872	0	
58	16:28:36	4/9/2020 	511	331.86	6.23	9.92	25.21	101356.77	1875	0	
59	16:28:36	4/9/2020 	513	725.40	72.32	23.71	25.21	101356.77	1872	0	
60	16:28:36	4/9/2020 	524	565.76	7.67	16.54	25.21	101356.77	1874	0	
61	16:28:36	4/9/2020 	528	544.42	7.05	15.81	25.21	101356.77	1872	0	
62	16:28:36	4/9/2020 	535	632.20	19.00	18.99	25.21	101356.77	3841	0	
63	16:28:36	4/9/2020 	541	683.19	41.38	21.29	25.21	101356.77	1875	0	
64	16:28:36	4/9/2020 	545	633.99	18.09	19.07	25.21	101356.77	1875	0	
65	16:28:36	4/9/2020 	561	382.02	6.33	11.01	25.21	101357.19	1874	0	
66	16:28:36	4/9/2020 	566	624.95	12.89	18.70	25.21	101357.19	1873	0	
67	16:28:36	4/9/2020 	573	512.36	6.70	14.75	25.21	101357.19	1874	0	
68	16:28:36	4/9/2020 	577	376.85	6.11	10.89	25.21	101357.19	1871	0	
69	16:28:36	4/9/2020 	599	524.54	7.04	15.15	25.21	101357.19	3842	0	
70	16:28:36	4/9/2020 	608	529.66	6.90	15.32	25.21	101357.19	1870	0	
71	16:28:36	4/9/2020 	613	722.37	55.78	23.52	25.21	101357.19	1871	0	
72	16:28:36	4/9/2020 	637	813.11	171.67	31.09	25.21	101357.19	1875	0	
73	16:28:36	4/9/2020 	653	649.03	21.90	19.70	25.21	101357.19	1874	0	
74	16:28:36	4/9/2020 	658	268.58	6.19	8.76	25.21	101357.19	2298	0	
75	16:28:36	4/9/2020 	668	714.85	62.48	23.05	25.21	101357.19	1873	0	
76	16:28:36	4/9/2020 	678	480.84	6.60	13.75	25.21	101357.19	3845	0	
77	16:28:36	4/9/2020 	686	732.75	79.70	24.20	25.21	101357.19	1872	0	
78	16:28:36	4/9/2020 	690	753.85	102.36	25.71	25.21	101357.19	1875	0	
79	16:28:36	4/9/2020 	694	590.16	9.91	17.40	25.21	101357.19	1874	0	
80	16:28:36	4/9/2020 	705	778.90	138.12	27.78	25.21	101357.19	1874	0	
81	16:28:36	4/9/2020 	707	804.01	169.96	30.15	25.21	101357.19	1874	0	
82	16:28:36	4/9/2020 	711	507.61	6.27	14.60	25.21	101357.19	1874	0	
83	16:28:36	4/9/2020 	713	586.66	10.20	17.27	25.21	101357.19	1872	0	
84	16:28:36	4/9/2020 	719	620.76	12.83	18.54	25.21	101357.19	3846	0	
85	16:28:36	4/9/2020 	724	855.63	229.53	35.97	25.21	101357.19	1874	0	
86	16:28:36	4/9/2020 	740	327.86	6.11	9.84	25.21	101357.19	1874	0	
87	16:28:36	4/9/2020 	747	704.43	49.71	22.44	25.21	101357.19	1872	0	
88	16:28:36	4/9/2020 	758	480.41	6.03	13.74	25.21	101357.19	1874	0	
89	16:28:36	4/9/2020 	760	484.16	6.61	13.86	25.21	101357.19	1871	0	
90	16:28:36	4/9/2020 	766	699.30	45.21	22.15	25.21	101357.19	1871	0	
91	16:28:36	4/9/2020 	773	256.86	5.89	8.56	25.21	101357.19	3845	0	
92	16:28:36	4/9/2020 	790	338.04	6.17	10.04	25.21	101357.19	1873	0	
93	16:28:36	4/9/2020 	794	356.86	6.31	10.43	25.21	101357.19	1872	0	
94	16:28:36	4/9/2020 	800	749.04	76.80	25.35	25.21	101357.19	1873	0	
95	16:28:36	4/9/2020 	805	743.31	89.35	24.93	25.21	101357.19	1905	0	
96	16:28:36	4/9/2020 	809	427.41	6.12	12.18	25.21	101357.19	1875	0	
97	16:28:36	4/9/2020 	815	590.19	10.59	17.40	25.21	101357.19	1872	0	
98	16:28:36	4/9/2020 	821	727.69	78.29	23.86	25.21	101357.19	3845	0	
99	16:28:36	4/9/2020 	825	646.91	24.59	19.61	25.21	101357.19	1874	0	
100	16:28:36	4/9/2020 	827	684.77	41.25	21.37	25.21	101357.19	2179	0	
101	16:28:36	4/9/2020 	839	649.94	24.72	19.74	25.21	101357.19	1874	0	
102	16:28:36	4/9/2020 	853	599.63	11.20	17.74	25.21	101357.19	1874	0	
103	16:28:36	4/9/2020 	858	570.09	8.08	16.69	25.21	101357.19	2029	0	
104	16:28:36	4/9/2020 	865	639.14	20.86	19.28	25.21	101357.19	1872	0	
105	16:28:36	4/9/2020 	868	658.10	25.84	20.10	25.21	101357.19	1874	0	
106	16:28:36	4/9/2020 	877	736.51	82.55	24.45	25.21	101357.19	3899	0	
107	16:28:36	4/9/2020 	886	271.73		8.82	25.21	101357.19	1875	0	
108	16:28:36	4/9/2020 	898	694.65	43.96	21.89	25.21	101357.19	1858	0	
109	16:28:36	4/9/2020 	909	775.49	122.58	27.48	25.21	101357.19	1874	0	
110	16:28:36	4/9/2020 	914	658.69	31.60	20.12	25.21	101357.19	1875	0	
111	16:28:36	4/9/2020 	922	690.13	44.45	21.65	25.21	101357.19	1875	0	
112	16:28:36	4/9/2020 	924	712.60	47.61	22.91	25.21	101357.19	1875	0	
113	16:28:36	4/9/2020 	932	515.59	7.13	14.86	25.21	101357.19	3845	0	
114	16:28:36	4/9/2020 	946	254.90	5.87	8.52	25.21	101357.19	1871	0	
115	16:28:36	4/9/2020 	966	378.17	5.99	10.92	25.21	101357.19	1874	0	
116	16:28:36	4/9/2020 	973	382.68	6.84	11.02	25.21	101357.19	1872	0	
117	16:28:36	4/9/2020 	981	522.59	6.35	15.09	25.21	101357.19	1872	0	
118	16:28:36	4/9/2020 	1012	827.35	175.67	32.64	25.21	101357.19	7407	0	
119	16:28:36	4/9/2020 	1023	865.89	247.26	37.25	25.21	101357.19	1875	0	
120	16:28:36	4/9/2020 	1029	570.82	8.34	16.71	25.21	101357.19	3846	0	
121	16:28:36	4/9/2020 	1044	293.39	4.81	9.20	25.21	101357.19	1872	0	
122	16:28:36	4/9/2020 	1079	600.97	12.00	17.79	25.21	101357.19	1873	0	
123	16:28:36	4/9/2020 	1087	680.11	39.18	21.14	25.21	101357.19	1875	0	
124	16:28:36	4/9/2020 	1100	681.45	37.55	21.21	25.21	101357.19	1874	0	
125	16:28:36	4/9/2020 	1112	553.71	7.84	16.12	25.21	101357.19	1875	0	
126	16:28:36	4/9/2020 	1123	603.17	13.91	17.87	25.21	101357.84	1871	0	
127	16:28:36	4/9/2020 	1131	793.51	161.00	29.12	25.21	101357.84	3845	0	
128	16:28:36	4/9/2020 	1138	671.87	34.94	20.73	25.21	101357.84	1874	0	
129	16:28:36	4/9/2020 	1140	774.26	134.50	27.37	25.21	101357.84	1873	0	
130	16:28:36	4/9/2020 	1152	713.73	55.25	22.98	25.21	101357.84	1875	0	
131	16:28:36	4/9/2020 	1176	454.06	6.01	12.94	25.21	101357.84	1874	0	
132	16:28:36	4/9/2020 	1188	795.81	164.24	29.34	25.21	101357.84	1873	0	
133	16:28:36	4/9/2020 	1193	370.62	6.12	10.74	25.21	101357.84	1875	0	
134	16:28:36	4/9/2020 	1209	749.32	96.51	25.37	25.21	101357.84	3843	0	
135	16:28:36	4/9/2020 	1223	531.10	6.48	15.37	25.21	101357.84	1875	0	
136	16:28:36	4/9/2020 	1229	466.86	6.50	13.33	25.21	101357.84	1871	0	
137	16:28:36	4/9/2020 	1231	497.25	6.90	14.27	25.21	101357.84	1872	0	
138	16:28:36	4/9/2020 	1234	452.76	6.17	12.90	25.21	101357.84	1872	0	
139	16:28:36	4/9/2020 	1242	249.31	6.17	8.42	25.21	101357.84	1872	0	
140	16:28:36	4/9/2020 	1246	657.64	23.16	20.08	25.21	101357.84	1874	0	
141	16:28:36	4/9/2020 	1251	292.37	6.10	9.18	25.21	101357.84	1874	0	
142	16:28:36	4/9/2020 	1256	391.63	7.00	11.24	25.21	101357.84	3844	0	
143	16:28:36	4/9/2020 	1307	740.45	90.76	24.73	25.21	101357.84	2010	0	
144	16:28:36	4/9/2020 	1312	577.38	8.57	16.94	25.21	101357.84	1875	0	
145	16:28:36	4/9/2020 	1324	250.62	6.08	8.45	25.21	101357.84	1874	0	
146	16:28:36	4/9/2020 	1334	330.42	6.71	9.89	25.21	101357.84	1874	0	
147	16:28:37	4/9/2020 	1338	564.59	7.60	16.50	25.21	101357.84	1873	0	
148	16:28:37	4/9/2020 	1352	579.12	8.64	17.00	25.21	101357.84	1873	0	
149	16:28:37	4/9/2020 	1371	746.13	79.59	25.14	25.21	101357.84	4183	0	
150	16:28:37	4/9/2020 	1379	548.13	6.95	15.93	25.21	101357.84	1874	0	
151	16:28:37	4/9/2020 	1400	922.12	431.21	44.35	25.21	101357.84	1871	0	
152	16:28:37	4/9/2020 	1406	456.98	6.57	13.03	25.21	101357.84	2077	0	
153	16:28:37	4/9/2020 	1412	647.14	14.54	19.62	25.21	101357.84	1872	0	
154	16:28:37	4/9/2020 	1420	620.82	13.00	18.54	25.21	101357.84	1875	0	
155	16:28:37	4/9/2020 	1422	562.16	7.56	16.41	25.21	101357.84	1874	0	
156	16:28:37	4/9/2020 	1431	532.19	6.85	15.40	25.21	101357.84	3842	0	
157	16:28:37	4/9/2020 	1440	491.13	6.81	14.08	25.21	101357.84	1871	0	
158	16:28:37	4/9/2020 	1458	812.32	179.28	31.01	25.21	101357.84	2228	0	
159	16:28:37	4/9/2020 	1466	699.35	47.03	22.15	25.21	101357.84	1874	0	
160	16:28:37	4/9/2020 	1475	254.31	6.08	8.51	25.21	101357.84	1875	0	
161	16:28:37	4/9/2020 	1479	600.97	11.88	17.79	25.21	101357.84	1874	0	
162	16:28:37	4/9/2020 	1490	477.78	6.76	13.66	25.21	101357.84	1888	0	
163	16:28:37	4/9/2020 	1497	558.38	6.95	16.28	25.21	101357.84	3844	0	
